run,freq_hz,base_accel_ms2,base_phase_rad,mass_accel_ms2,mass_phase_rad
1g_ds_33mm_6mm_573g,100.0,9.8272656,0.524943,10.889100000000001,0.464131
1g_ds_33mm_6mm_573g,100.2,9.8208891,0.524644,10.8897867,0.462895
1g_ds_33mm_6mm_573g,100.4,9.821183399999999,0.524114,10.892435400000002,0.46225
1g_ds_33mm_6mm_573g,100.6,9.8215758,0.523482,10.8955746,0.46148
1g_ds_33mm_6mm_573g,100.8,9.8218701,0.522849,10.8988119,0.46071
1g_ds_33mm_6mm_573g,101.001,9.8222625,0.522216,10.901951100000002,0.459941
1g_ds_33mm_6mm_573g,101.201,9.822753,0.521351,10.9063656,0.458888
1g_ds_33mm_6mm_573g,101.401,9.824420700000001,0.520638,10.9105839,0.458108
1g_ds_33mm_6mm_573g,101.601,9.8269713,0.519511,10.9172547,0.456874
1g_ds_33mm_6mm_573g,101.801,9.8295219,0.518384,10.924023600000002,0.455641
1g_ds_33mm_6mm_573g,102.001,9.8321706,0.517257,10.9306944,0.454407
1g_ds_33mm_6mm_573g,102.201,9.8347212,0.516129,10.9373652,0.453174
1g_ds_33mm_6mm_573g,102.401,9.8361927,0.515483,10.941191100000001,0.452467
1g_ds_33mm_6mm_573g,102.601,9.844629300000001,0.513464,10.9551213,0.450315
1g_ds_33mm_6mm_573g,102.801,9.8506134,0.512049,10.9647351,0.448807
1g_ds_33mm_6mm_573g,103.002,9.8564994,0.510634,10.974447000000001,0.447299
1g_ds_33mm_6mm_573g,103.202,9.8624835,0.509219,10.9841589,0.445791
1g_ds_33mm_6mm_573g,103.402,9.8670942,0.508116,10.991712600000001,0.444616
1g_ds_33mm_6mm_573g,103.602,9.8756289,0.506111,11.0056428,0.442401
1g_ds_33mm_6mm_573g,103.802,9.882594000000001,0.504469,11.0170224,0.440586
1g_ds_33mm_6mm_573g,104.002,9.889559100000001,0.502827,11.0285001,0.438772
1g_ds_33mm_6mm_573g,104.202,9.896622299999999,0.501184,11.0398797,0.436957
1g_ds_33mm_6mm_573g,104.402,9.9034893,0.499567,11.0510631,0.435171
1g_ds_33mm_6mm_573g,104.602,9.9064323,0.497781,11.059303500000002,0.43312
1g_ds_33mm_6mm_573g,104.802,9.9093753,0.496021,11.0674458,0.431101
1g_ds_33mm_6mm_573g,105.003,9.912220200000002,0.494261,11.075588100000001,0.429081
1g_ds_33mm_6mm_573g,105.203,9.9151632,0.492502,11.0837304,0.427062
1g_ds_33mm_6mm_573g,105.403,9.9185967,0.490407,11.093442300000001,0.424658
1g_ds_33mm_6mm_573g,105.603,9.9170271,0.48912,11.096091000000001,0.423153
1g_ds_33mm_6mm_573g,105.803,9.9150651,0.48753,11.0993283,0.421295
1g_ds_33mm_6mm_573g,106.003,9.9131031,0.48594,11.1026637,0.419436
1g_ds_33mm_6mm_573g,106.203,9.9111411,0.48435,11.105901000000001,0.417578
1g_ds_33mm_6mm_573g,106.403,9.908394300000001,0.482131,11.110511700000002,0.414983
1g_ds_33mm_6mm_573g,106.603,9.906530400000001,0.481218,11.1116889,0.413868
1g_ds_33mm_6mm_573g,106.803,9.9033912,0.479706,11.1136509,0.412022
1g_ds_33mm_6mm_573g,107.004,9.900252000000002,0.478194,11.115711000000001,0.410176
1g_ds_33mm_6mm_573g,107.204,9.8971128,0.476682,11.117673,0.40833
1g_ds_33mm_6mm_573g,107.404,9.893973599999999,0.47517,11.119635,0.406484
1g_ds_33mm_6mm_573g,107.604,9.8921097,0.47426,11.1209103,0.405373
1g_ds_33mm_6mm_573g,107.804,9.888185700000001,0.472133,11.1242457,0.402775
1g_ds_33mm_6mm_573g,108.004,9.8853408,0.470612,11.1266982,0.400917
1g_ds_33mm_6mm_573g,108.204,9.882594000000001,0.469091,11.129052600000001,0.399059
1g_ds_33mm_6mm_573g,108.404,9.8797491,0.46757,11.131505100000002,0.397201
1g_ds_33mm_6mm_573g,108.604,9.8774928,0.466342,11.1334671,0.3957
1g_ds_33mm_6mm_573g,108.804,9.876217500000001,0.464521,11.1381759,0.393515
1g_ds_33mm_6mm_573g,109.005,9.8750403,0.462994,11.142099900000002,0.391682
1g_ds_33mm_6mm_573g,109.205,9.873961200000002,0.461467,11.146023900000001,0.389849
1g_ds_33mm_6mm_573g,109.405,9.8728821,0.45994,11.1499479,0.388017
1g_ds_33mm_6mm_573g,109.605,9.8717049,0.458392,11.153970000000001,0.38616
1g_ds_33mm_6mm_573g,109.805,9.871410599999999,0.456885,11.158384500000002,0.384393
1g_ds_33mm_6mm_573g,110.005,9.8710182,0.455358,11.1628971,0.382603
1g_ds_33mm_6mm_573g,110.205,9.870625800000001,0.453831,11.167311600000001,0.380812
1g_ds_33mm_6mm_573g,110.405,9.8703315,0.452303,11.1718242,0.379022
1g_ds_33mm_6mm_573g,110.605,9.869841000000001,0.450441,11.1772197,0.376839
1g_ds_33mm_6mm_573g,110.805,9.8694486,0.44929,11.1808494,0.375477
1g_ds_33mm_6mm_573g,111.006,9.8690562,0.447815,11.185558200000001,0.373733
1g_ds_33mm_6mm_573g,111.206,9.868565700000001,0.44634,11.1901689,0.371989
