run,freq_hz,base_accel_ms2,base_phase_rad,mass_accel_ms2,mass_phase_rad
1g_118g,200.0,9.813041100000001,0.0640601,10.4845356,0.037149
1g_118g,200.5,9.809597790000002,0.0639103,10.4848299,0.0369166
1g_118g,201.001,9.80702757,0.0622921,10.482671700000001,0.0354694
1g_118g,201.501,9.80611524,0.0617156,10.4818869,0.0349538
1g_118g,202.001,9.807939900000001,0.0584695,10.4809059,0.0324386
1g_118g,202.501,9.8087247,0.0570638,10.480513499999999,0.0313493
1g_118g,203.001,9.814512599999999,0.0525327,10.4807097,0.0283249
1g_118g,203.502,9.8174556,0.0501804,10.4809059,0.0267548
1g_118g,204.002,9.819123300000001,0.0444604,10.4729598,0.0232053
1g_118g,204.502,9.8202024,0.0409358,10.4680548,0.0210181
1g_118g,205.003,9.80586999,0.0345757,10.4455899,0.0176789
1g_118g,205.503,9.7954812,0.0299557,10.4292072,0.0152532
1g_118g,206.003,9.76197024,0.0235788,10.3984038,0.013188
1g_118g,206.503,9.73337409,0.0181405,10.3722111,0.0114268
1g_118g,207.003,9.67660362,0.0123629,10.3394457,0.0107845
1g_118g,207.504,9.619862580000001,0.0065895,10.306876500000001,0.0101426
1g_118g,208.004,9.54183384,0.00380037,10.2847059,0.011622
1g_118g,208.504,9.45048312,0.000534983,10.2589056,0.0133541
1g_118g,209.005,9.380675160000001,0.00322297,10.270383299999999,0.0165899
1g_118g,209.505,9.28472355,0.0069174,10.286177400000001,0.0210373
1g_118g,210.005,9.26994969,0.0141426,10.3471956,0.0238722
1g_118g,210.505,9.24601329,0.0258497,10.446080400000001,0.0284655
1g_118g,211.006,9.29825154,0.0324211,10.540648800000001,0.0288949
1g_118g,211.506,9.39869613,0.0450578,10.7225262,0.0297205
1g_118g,212.006,9.47516508,0.0476236,10.8103257,0.0282015
1g_118g,212.506,9.651421350000001,0.0535375,11.0126079,0.0247003
1g_118g,213.007,9.70531749,0.0534876,11.0658762,0.0229972
1g_118g,213.507,9.80370198,0.0533966,11.163093300000002,0.019888
1g_118g,214.007,9.856303200000001,0.0533479,11.2150863,0.0182262
1g_118g,214.507,9.9204606,0.0519335,11.2721805,0.0145043
1g_118g,215.008,9.947438100000001,0.0513382,11.296215,0.0129378
1g_118g,215.508,9.94734,0.0503127,11.289348,0.0100039
