run,freq_hz,base_accel_ms2,base_phase_rad,mass_accel_ms2,mass_phase_rad
1g_118g,200.0,9.80565417,0.057154,11.3677299,0.0794418
1g_118g,200.5,9.798689070000002,0.0559083,11.36979,0.0790409
1g_118g,201.001,9.783159840000001,0.0527592,11.365866,0.0777412
1g_118g,201.501,9.777627,0.0516372,11.3644926,0.0772781
1g_118g,202.001,9.75150297,0.0457112,11.3474232,0.0749709
1g_118g,202.501,9.74019204,0.0431448,11.3400657,0.0739717
1g_118g,203.001,9.696723930000001,0.0355401,11.3124996,0.0720237
1g_118g,203.502,9.674151120000001,0.0315923,11.298177,0.0710125
1g_118g,204.002,9.60343083,0.0246419,11.2722786,0.0709988
1g_118g,204.502,9.559845000000001,0.0203593,11.2563864,0.0709904
1g_118g,205.003,9.470044260000002,0.0173664,11.254130100000001,0.0734915
1g_118g,205.503,9.40481757,0.0151922,11.2524624,0.0753083
1g_118g,206.003,9.332733690000001,0.0191102,11.297686500000001,0.0794501
1g_118g,206.503,9.27125442,0.0224515,11.336239800000001,0.0829823
1g_118g,207.003,9.27568854,0.0315549,11.4467985,0.0863406
1g_118g,207.504,9.28011285,0.0406517,11.557161,0.0896965
1g_118g,208.004,9.36937404,0.0480164,11.705390100000002,0.089816
1g_118g,208.504,9.47387997,0.0566386,11.878929000000001,0.0899559
1g_118g,209.005,9.58458582,0.0589876,12.0095001,0.0878736
1g_118g,209.505,9.73672911,0.0622161,12.188925,0.0850118
1g_118g,210.005,9.807782940000001,0.0617918,12.2668164,0.0828147
1g_118g,210.505,9.922913099999999,0.0611044,12.392973000000001,0.0792546
1g_118g,211.006,9.9442989,0.0603215,12.4170075,0.0776552
1g_118g,211.506,9.9854028,0.0588159,12.463310700000001,0.0745796
1g_118g,212.006,9.978437699999999,0.0581906,12.455855099999999,0.0733694
1g_118g,212.506,9.962447400000002,0.0567493,12.4386876,0.0705802
1g_118g,213.007,9.9498906,0.0562126,12.4255422,0.0695261
1g_118g,213.507,9.926837100000002,0.0552328,12.401507700000002,0.0676019
1g_118g,214.007,9.9145746,0.0547092,12.388656600000001,0.0665734
1g_118g,214.507,9.8877933,0.0532843,12.364229700000001,0.0638814
1g_118g,215.008,9.8764137,0.0526845,12.354027300000002,0.0627483
1g_118g,215.508,9.8596386,0.0513873,12.3451983,0.0603377
1g_118g,216.008,9.851202,0.0507316,12.340783800000002,0.0591194
1g_118g,216.508,9.8399205,0.0495262,12.3408819,0.0568689
1g_118g,217.008,9.8332497,0.0488023,12.34098,0.0555171
1g_118g,217.509,9.8254017,0.0476806,12.344119200000002,0.0534661
1g_118g,218.009,9.819809999999999,0.0468856,12.3462774,0.0520125
1g_118g,218.509,9.8148069,0.045913,12.352653900000002,0.0502005
1g_118g,219.01,9.8105886,0.0451033,12.357951300000002,0.0486921
1g_118g,219.51,9.807400350000002,0.0443262,12.368055600000002,0.0471391
1g_118g,220.01,9.80430039,0.043568,12.3779637,0.045624
1g_118g,220.51,9.8023482,0.0429135,12.388950900000001,0.0442515
1g_118g,221.01,9.800121330000001,0.0421655,12.401605800000002,0.0426829
1g_118g,221.511,9.79900299,0.041659,12.411612000000002,0.0413549
1g_118g,222.011,9.797511870000001,0.0409798,12.4249536,0.0395739
1g_118g,222.511,9.79711947,0.0406176,12.4350579,0.0383905
1g_118g,223.012,9.79651125,0.0400453,12.4510482,0.036521
1g_118g,223.512,9.795942270000001,0.039756,12.4599753,0.035496
1g_118g,224.012,9.79488279,0.0392142,12.4765542,0.0335766
1g_118g,224.512,9.79438248,0.0389855,12.4836174,0.0326611
1g_118g,225.013,9.79324452,0.038473,12.4995096,0.0306097
1g_118g,225.513,9.792842310000001,0.0383489,12.505297500000001,0.0298067
1g_118g,226.013,9.79210656,0.0381274,12.515696100000001,0.0283733
1g_118g,226.513,9.791723970000001,0.0380118,12.5210916,0.0276251
1g_118g,227.014,9.78852591,0.0380691,12.535021799999999,0.02548
1g_118g,227.514,9.787211370000001,0.0380925,12.5407116,0.024603
1g_118g,228.014,9.78281649,0.0388598,12.549540600000002,0.0227544
1g_118g,228.514,9.780658290000002,0.0392373,12.5539551,0.0218451
1g_118g,229.015,9.78003045,0.0409679,12.5586639,0.0205664
1g_118g,229.515,9.77965767,0.0419811,12.561410700000001,0.0198178
1g_118g,230.015,9.78946767,0.0445838,12.564549900000001,0.0192554
1g_118g,230.515,9.79624638,0.0463832,12.5667081,0.0188665
1g_118g,231.016,9.8229492,0.0491561,12.5737713,0.0191121
1g_118g,231.516,9.844629300000001,0.0514092,12.579461100000001,0.0193117
1g_118g,232.016,9.8849484,0.0531467,12.592704600000001,0.0201077
1g_118g,232.516,9.9233055,0.0548016,12.6052614,0.0208657
1g_118g,233.017,9.9627417,0.0547204,12.6199764,0.0215873
1g_118g,233.517,10.0066905,0.0546299,12.636261000000001,0.0223924
1g_118g,234.017,10.028566800000002,0.0530283,12.644010900000001,0.0225754
1g_118g,234.517,10.0573101,0.0509324,12.654017099999999,0.022815
1g_118g,235.018,10.0566234,0.0486989,12.6502893,0.0224178
1g_118g,235.518,10.0554462,0.0452579,12.644501400000001,0.0218059
1g_118g,236.018,10.039848300000001,0.043107,12.632729400000002,0.0210855
1g_118g,236.518,10.011301200000002,0.0391835,12.6112455,0.0197714
1g_118g,237.019,9.992662200000002,0.037379,12.598296300000001,0.0189134
1g_118g,237.519,9.951950700000001,0.0334476,12.5702397,0.0170442
1g_118g,238.019,9.937431900000002,0.0319563,12.562686000000001,0.0161917
1g_118g,238.519,9.912024,0.0293525,12.549442500000001,0.0147034
1g_118g,239.02,9.899074800000001,0.0280258,12.542771700000001,0.013945
1g_118g,239.52,9.871410599999999,0.0243687,12.538749600000001,0.0115877
1g_118g,240.02,9.8604234,0.0229166,12.537180000000001,0.0106517
1g_118g,240.52,9.8434521,0.0196213,12.5457147,0.00834228
1g_118g,241.021,9.835407900000002,0.0180439,12.5498349,0.00723679
1g_118g,241.521,9.8245188,0.0150369,12.5668062,0.00496242
1g_118g,242.021,9.818338500000001,0.0133215,12.576518100000001,0.00366494
1g_118g,242.521,9.810098100000001,0.0106383,12.595843799999999,0.00148691
1g_118g,243.022,9.804476970000001,0.00882862,12.608891100000001,1.79531e-05
1g_118g,243.522,9.7981299,0.00652288,12.628413000000002,-0.00196855
1g_118g,244.022,9.793087560000002,0.00469425,12.6439128,-0.003544
1g_118g,244.522,9.78719175,0.00276315,12.662748,-0.00535937
1g_118g,245.023,9.78169815,0.000967591,12.680307899999999,-0.00704731
1g_118g,245.523,9.77549823,-0.000762211,12.699829800000002,-0.00878872
1g_118g,246.023,9.76874895,-0.00264622,12.721215599999999,-0.0106854
1g_118g,246.523,9.76332402,-0.00406729,12.7408356,-0.0122947
