run,freq_hz,base_accel_ms2,base_phase_rad,mass_accel_ms2,mass_phase_rad
01g_118g,200.0,0.98159841,0.0633106,1.1423745,0.0780993
01g_118g,200.5,0.9822262500000001,0.0632514,1.13953941,0.0759747
01g_118g,201.001,0.98105886,0.0607551,1.13738121,0.0727349
01g_118g,201.501,0.980638011,0.0598657,1.1366160299999999,0.0715806
01g_118g,202.001,0.976991634,0.0556892,1.13326101,0.0687042
01g_118g,202.501,0.975412224,0.0538805,1.1318091300000002,0.0674585
01g_118g,203.001,0.970642602,0.051469,1.12836582,0.0677037
01g_118g,203.502,0.9681665580000001,0.0502171,1.12657059,0.067831
01g_118g,204.002,0.9674131499999999,0.0495478,1.12816962,0.0708191
01g_118g,204.502,0.9669481560000001,0.0491355,1.12916043,0.0726603
01g_118g,205.003,0.9697724550000001,0.04401,1.13443821,0.0715583
01g_118g,205.503,0.9718237260000001,0.0402867,1.13826411,0.0707578
01g_118g,206.003,0.969271164,0.0319603,1.13842107,0.0678559
01g_118g,206.503,0.9670953060000002,0.0248593,1.1385486,0.0653811
01g_118g,207.003,0.9590883840000001,0.020858,1.1361451500000002,0.0667903
01g_118g,207.504,0.951087348,0.0168597,1.1337417,0.0681984
01g_118g,208.004,0.942069996,0.0180651,1.13304519,0.071195
01g_118g,208.504,0.931512474,0.0194763,1.13223096,0.0747033
01g_118g,209.005,0.927749358,0.0267459,1.13828373,0.0782636
01g_118g,209.505,0.9225755640000001,0.0367374,1.14660261,0.083157
01g_118g,210.005,0.927890622,0.045548,1.1586394800000002,0.0851716
01g_118g,210.505,0.93650184,0.059824,1.17815157,0.0884359
01g_118g,211.006,0.947179044,0.0642784,1.19081628,0.0873865
01g_118g,211.506,0.9677103930000001,0.0728443,1.21517451,0.0853686
01g_118g,212.006,0.9760577220000001,0.0729636,1.2236209200000001,0.0829475
01g_118g,212.506,0.9952931700000001,0.0732385,1.24310358,0.0773673
01g_118g,213.007,0.9981675,0.0722905,1.24605639,0.0755801
01g_118g,213.507,1.00341585,0.0705597,1.25144208,0.0723175
01g_118g,214.007,1.00622151,0.0696347,1.2543164100000002,0.0705737
01g_118g,214.507,1.00448514,0.0669904,1.2524721300000001,0.0669192
01g_118g,215.008,1.0037592,0.0658774,1.25169714,0.065381
01g_118g,215.508,0.99863838,0.0633831,1.24546779,0.062672
01g_118g,216.008,0.9960485400000001,0.0621224,1.2423187800000002,0.0613028
01g_118g,216.508,0.9918694800000001,0.0606859,1.2377865600000002,0.0591853
01g_118g,217.008,0.98935812,0.0598231,1.2350593800000003,0.0579135
01g_118g,217.509,0.9872195400000001,0.0588235,1.23333282,0.0566587
01g_118g,218.009,0.98571861,0.0581151,1.23210657,0.0557695
01g_118g,218.509,0.9844629300000001,0.0569829,1.2320379000000001,0.0542725
01g_118g,219.01,0.9834132600000001,0.0560404,1.2319790400000001,0.0530263
01g_118g,219.51,0.98268732,0.0551814,1.23198885,0.0510794
01g_118g,220.01,0.981981,0.0543434,1.2319986600000001,0.0491801
01g_118g,220.51,0.98175537,0.0539861,1.23277365,0.0479911
01g_118g,221.01,0.98151012,0.0535777,1.2336663600000002,0.0466323
01g_118g,221.511,0.98159841,0.053165,1.23461793,0.0455931
01g_118g,222.011,0.98172594,0.0526115,1.2359030400000002,0.0441994
01g_118g,222.511,0.98173575,0.0519236,1.23634449,0.0427604
01g_118g,223.012,0.98175537,0.0508369,1.237041,0.0404872
01g_118g,223.512,0.98169651,0.0501816,1.2375118800000002,0.0392013
01g_118g,224.012,0.98159841,0.0489543,1.23839478,0.0367933
01g_118g,224.512,0.98140221,0.0484378,1.2391011,0.0356904
01g_118g,225.013,0.980945064,0.0472807,1.24068051,0.0332193
01g_118g,225.513,0.9808803180000001,0.0468084,1.24147512,0.0322822
01g_118g,226.013,0.980765541,0.0459654,1.24289757,0.0306098
01g_118g,226.513,0.980704719,0.0455254,1.24363332,0.0297368
01g_118g,227.014,0.9812844900000001,0.0447475,1.24524216,0.0275897
01g_118g,227.514,0.98152974,0.0444294,1.2458994300000001,0.0267119
01g_118g,228.014,0.9818829,0.0439483,1.24794972,0.0260126
01g_118g,228.514,0.9820594800000001,0.0437117,1.2489601500000003,0.0256686
01g_118g,229.015,0.9818829,0.0431475,1.25100063,0.0244985
01g_118g,229.515,0.98177499,0.0428172,1.2521974500000002,0.0238134
01g_118g,230.015,0.98104905,0.0420812,1.2532863600000002,0.0207846
01g_118g,230.515,0.9805516830000001,0.0415723,1.25403192,0.0186905
01g_118g,231.016,0.979743339,0.0407579,1.2554445600000002,0.016452
01g_118g,231.516,0.9790860690000001,0.040096,1.2565923300000001,0.014633
01g_118g,232.016,0.9782159220000001,0.0395579,1.25749485,0.0135157
01g_118g,232.516,0.9773859960000001,0.0390453,1.25834832,0.0124516
01g_118g,233.017,0.976495248,0.0390177,1.25809326,0.0108766
01g_118g,233.517,0.975500514,0.0389869,1.2577989600000001,0.00911941
01g_118g,234.017,0.97499628,0.0396772,1.25860338,0.00817329
01g_118g,234.517,0.974335086,0.0405805,1.25966286,0.00693515
