run,freq_hz,base_accel_ms2,base_phase_rad,mass_accel_ms2,mass_phase_rad
1g_573g,100.0,9.8192214,0.525307,11.606211000000002,0.523251
1g_573g,100.2,9.8200062,0.524276,11.6118027,0.522361
1g_573g,100.4,9.8216739,0.523685,11.6171982,0.521794
1g_573g,100.6,9.823635900000001,0.522981,11.6235747,0.521119
1g_573g,100.8,9.8255979,0.522277,11.6300493,0.520443
1g_573g,101.001,9.827658000000001,0.521572,11.636425800000001,0.519768
1g_573g,101.201,9.830306700000001,0.520609,11.6452548,0.518844
1g_573g,101.401,9.8323668,0.519881,11.653102800000001,0.518094
1g_573g,101.601,9.835506,0.51873,11.665463400000002,0.516907
1g_573g,101.801,9.8387433,0.517578,11.677824,0.515721
1g_573g,102.001,9.8418825,0.516427,11.690282700000001,0.514535
1g_573g,102.201,9.845119799999999,0.515275,11.702643300000002,0.513349
1g_573g,102.401,9.8468856,0.514615,11.7098046,0.512669
1g_573g,102.601,9.852673500000002,0.512668,11.7334467,0.510564
1g_573g,102.801,9.856695600000002,0.511304,11.750123700000001,0.509089
1g_573g,103.002,9.8607177,0.509939,11.7667026,0.507613
1g_573g,103.202,9.864739799999999,0.508575,11.7832815,0.506138
1g_573g,103.402,9.867879,0.507512,11.7962307,0.504989
1g_573g,103.602,9.8716068,0.505482,11.8166355,0.502878
1g_573g,103.802,9.874647900000001,0.503819,11.833214400000001,0.501149
1g_573g,104.002,9.877689,0.502156,11.8498914,0.49942
1g_573g,104.202,9.8808282,0.500494,11.8665684,0.497692
1g_573g,104.402,9.8837712,0.498857,11.882951100000001,0.495989
1g_573g,104.602,9.8840655,0.497028,11.8953117,0.494161
1g_573g,104.802,9.8843598,0.495228,11.907476100000002,0.492359
1g_573g,105.003,9.884654099999999,0.493427,11.9196405,0.490558
1g_573g,105.203,9.8849484,0.491627,11.931804900000001,0.488757
1g_573g,105.403,9.8853408,0.489483,11.9463237,0.486613
1g_573g,105.603,9.8840655,0.488208,11.9541717,0.485291
1g_573g,105.803,9.8824959,0.486632,11.9638836,0.483657
1g_573g,106.003,9.8809263,0.485057,11.9735955,0.482023
1g_573g,106.203,9.879356699999999,0.483481,11.983307400000001,0.480389
1g_573g,106.403,9.8771985,0.481282,11.996943300000002,0.478109
1g_573g,106.603,9.876609900000002,0.480337,12.0030255,0.477117
1g_573g,106.803,9.8755308,0.478773,12.0131298,0.475474
1g_573g,107.004,9.8745498,0.477209,12.023136000000001,0.473831
1g_573g,107.204,9.873568800000001,0.475645,12.033240300000001,0.472188
1g_573g,107.404,9.872587800000002,0.47408,12.043344600000001,0.470545
1g_573g,107.604,9.8719011,0.473139,12.0494268,0.469556
1g_573g,107.804,9.871312500000002,0.47092,12.064141800000002,0.467265
1g_573g,108.004,9.870822,0.469332,12.0745404,0.465625
1g_573g,108.204,9.8703315,0.467745,12.085037100000001,0.463986
1g_573g,108.404,9.869841000000001,0.466158,12.0955338,0.462347
1g_573g,108.604,9.8694486,0.464876,12.1040685,0.461023
1g_573g,108.804,9.8689581,0.463018,12.1178025,0.45905
1g_573g,109.005,9.8684676,0.46146,12.129378299999999,0.457395
1g_573g,109.205,9.867977100000001,0.459902,12.140856000000001,0.45574
1g_573g,109.405,9.8674866,0.458344,12.1524318,0.454085
1g_573g,109.605,9.866996100000001,0.456765,12.1641057,0.452408
1g_573g,109.805,9.866015100000002,0.455254,12.175191000000002,0.450764
1g_573g,110.005,9.865034099999999,0.453722,12.1864725,0.449098
1g_573g,110.205,9.8640531,0.452191,12.1976559,0.447432
1g_573g,110.405,9.8630721,0.45066,12.2089374,0.445766
1g_573g,110.605,9.8617968,0.448793,12.222671400000001,0.443735
1g_573g,110.805,9.8611101,0.447613,12.231402300000001,0.442507
1g_573g,111.006,9.8601291,0.446103,12.242585700000001,0.440934
1g_573g,111.206,9.859246200000001,0.444592,12.2537691,0.439362
1g_573g,111.406,9.858265200000002,0.443081,12.264952500000001,0.437789
1g_573g,111.606,9.856891800000001,0.440929,12.280844700000001,0.435549
1g_573g,111.806,9.8564994,0.440084,12.2876136,0.434677
1g_573g,112.006,9.855616500000002,0.438614,12.2992875,0.433162
1g_573g,112.206,9.8548317,0.437144,12.3109614,0.431647
1g_573g,112.406,9.854046900000002,0.435674,12.3226353,0.430132
1g_573g,112.606,9.8532621,0.434205,12.3344073,0.428618
1g_573g,112.806,9.852673500000002,0.433278,12.341764800000002,0.427662
1g_573g,113.007,9.851594400000002,0.431279,12.359030400000002,0.425551
1g_573g,113.207,9.8508096,0.42982,12.371685300000001,0.424009
1g_573g,113.407,9.850024800000002,0.42836,12.384340200000002,0.422468
1g_573g,113.607,9.84924,0.426901,12.396995100000002,0.420926
1g_573g,113.807,9.8485533,0.425681,12.407589900000001,0.419637
1g_573g,114.007,9.847670400000002,0.423975,12.4223049,0.417822
1g_573g,114.207,9.8468856,0.42251,12.4349598,0.416262
1g_573g,114.407,9.8461008,0.421045,12.4476147,0.414703
1g_573g,114.607,9.845316,0.41958,12.4602696,0.413143
1g_573g,114.807,9.8445312,0.418053,12.473415000000001,0.411518
1g_573g,115.008,9.843746400000002,0.416655,12.4852851,0.410025
1g_573g,115.208,9.843059700000001,0.415196,12.497645700000001,0.408466
1g_573g,115.408,9.842274900000001,0.413737,12.510006300000002,0.406907
1g_573g,115.608,9.8414901,0.412278,12.5223669,0.405348
1g_573g,115.808,9.8406072,0.410457,12.5378667,0.403403
1g_573g,116.008,9.8402148,0.409392,12.5473824,0.402259
1g_573g,116.208,9.839626200000001,0.407977,12.5599392,0.400738
1g_573g,116.408,9.8391357,0.406561,12.5725941,0.399218
1g_573g,116.608,9.8386452,0.405145,12.585249,0.397697
1g_573g,116.808,9.8378604,0.403087,12.603593700000001,0.395487
1g_573g,117.009,9.8376642,0.402318,12.6108531,0.394675
1g_573g,117.209,9.8373699,0.400911,12.6240966,0.39319
1g_573g,117.409,9.837075600000002,0.399503,12.637340100000001,0.391706
1g_573g,117.609,9.8367813,0.398096,12.650583600000001,0.390221
1g_573g,117.809,9.836487,0.396689,12.6638271,0.388736
1g_573g,118.009,9.8362908,0.395761,12.672558,0.387757
1g_573g,118.209,9.8358984,0.393899,12.690804600000002,0.385736
1g_573g,118.409,9.835604100000001,0.392511,12.7044405,0.384228
1g_573g,118.609,9.835309800000001,0.391123,12.718076400000001,0.382721
1g_573g,118.809,9.8350155,0.389735,12.731614200000001,0.381213
1g_573g,119.01,9.8347212,0.388534,12.7434843,0.379909
1g_573g,119.21,9.8342307,0.386983,12.7586898,0.378197
1g_573g,119.41,9.833740200000001,0.385616,12.7721295,0.376688
1g_573g,119.61,9.8333478,0.384249,12.785569200000001,0.37518
1g_573g,119.81,9.8328573,0.382882,12.7990089,0.373671
1g_573g,120.01,9.8323668,0.381419,12.813429600000001,0.372056
1g_573g,120.21,9.8318763,0.380177,12.826476900000001,0.37072
1g_573g,120.41,9.831385800000001,0.378841,12.8407014,0.369282
1g_573g,120.61,9.8308953,0.377504,12.854827800000002,0.367844
1g_573g,120.81,9.830306700000001,0.376168,12.868954200000001,0.366406
1g_573g,121.011,9.829718100000001,0.374462,12.887004600000001,0.364571
1g_573g,121.211,9.829129499999999,0.373509,12.897697500000001,0.363512
1g_573g,121.411,9.8283447,0.372191,12.9124125,0.362049
1g_573g,121.611,9.8275599,0.370873,12.927127500000001,0.360585
1g_573g,121.811,9.8267751,0.369555,12.941842500000002,0.359122
1g_573g,122.011,9.8255979,0.367602,12.9637188,0.356953
1g_573g,122.211,9.8253036,0.36693,12.9712725,0.356188
1g_573g,122.411,9.824715000000001,0.365633,12.9858894,0.354711
1g_573g,122.611,9.8241264,0.364335,13.0004082,0.353234
1g_573g,122.811,9.8235378,0.363037,13.0150251,0.351758
1g_573g,123.012,9.8230473,0.36174,13.0295439,0.350281
1g_573g,123.212,9.8226549,0.360847,13.039550100000001,0.349265
1g_573g,123.412,9.822066300000001,0.359129,13.059268200000002,0.347382
1g_573g,123.612,9.8215758,0.357819,13.0742775,0.345948
1g_573g,123.812,9.821183399999999,0.356509,13.0892868,0.344513
1g_573g,124.012,9.820692900000001,0.355199,13.104296100000001,0.343078
1g_573g,124.212,9.8203986,0.354029,13.1177358,0.341796
1g_573g,124.412,9.8200062,0.352573,13.134707100000002,0.340269
1g_573g,124.612,9.819711900000001,0.351256,13.1501088,0.338888
1g_573g,124.812,9.8193195,0.34994,13.1655105,0.337507
1g_573g,125.013,9.8190252,0.348624,13.180912200000002,0.336126
1g_573g,125.213,9.8187309,0.347177,13.197883500000001,0.334608
1g_573g,125.413,9.818436600000002,0.346,13.211519400000002,0.333378
1g_573g,125.613,9.818044200000001,0.344694,13.2266268,0.332013
1g_573g,125.813,9.8177499,0.343387,13.241832300000002,0.330648
1g_573g,126.013,9.8173575,0.34208,13.2569397,0.329282
1g_573g,126.213,9.8169651,0.340375,13.276755900000001,0.3275
1g_573g,126.413,9.8165727,0.339509,13.2870564,0.326539
1g_573g,126.613,9.815885999999999,0.338263,13.3018695,0.325156
1g_573g,126.813,9.8152974,0.337017,13.3167807,0.323773
1g_573g,127.014,9.8147088,0.335771,13.331593800000002,0.32239
1g_573g,127.214,9.8140221,0.334525,13.346505,0.321006
1g_573g,127.414,9.8137278,0.333889,13.354058700000001,0.3203
1g_573g,127.614,9.8123544,0.332077,13.3776027,0.318254
1g_573g,127.814,9.811471500000001,0.330861,13.3934949,0.31688
1g_573g,128.014,9.810490500000002,0.329645,13.409289000000001,0.315506
1g_573g,128.214,9.809597790000002,0.328429,13.4250831,0.314132
1g_573g,128.414,9.80894052,0.327557,13.4364627,0.313147
1g_573g,128.614,9.80794971,0.325976,13.4580447,0.311399
1g_573g,128.814,9.80718453,0.324744,13.4748198,0.310036
1g_573g,129.015,9.80641935,0.323512,13.491693,0.308673
1g_573g,129.215,9.80564436,0.32228,13.508468100000002,0.307311
1g_573g,129.415,9.804938040000001,0.321144,13.5239679,0.306054
1g_573g,129.615,9.80453583,0.319808,13.542606900000001,0.304567
1g_573g,129.815,9.804172860000001,0.318568,13.5598725,0.303187
1g_573g,130.015,9.80380008,0.317328,13.577236200000002,0.301807
1g_573g,130.215,9.803427300000001,0.316089,13.594501800000002,0.300427
1g_573g,130.415,9.80300547,0.31469,13.613925600000002,0.298871
1g_573g,130.615,9.802956420000001,0.313634,13.6294254,0.297662
1g_573g,130.815,9.80288775,0.312422,13.647083400000001,0.296275
1g_573g,131.016,9.80282889,0.311211,13.6647414,0.294889
1g_573g,131.216,9.802770030000001,0.31,13.682399400000001,0.293503
1g_573g,131.416,9.80268174,0.308384,13.7059434,0.291654
1g_573g,131.616,9.80253459,0.307605,13.7176173,0.290763
1g_573g,131.816,9.80229915,0.306435,13.7351772,0.289426
1g_573g,132.016,9.80206371,0.305266,13.752737100000001,0.288089
1g_573g,132.216,9.801828270000001,0.304097,13.770198900000002,0.286753
1g_573g,132.416,9.80159283,0.302927,13.7877588,0.285416
1g_573g,132.616,9.8014653,0.302296,13.7972745,0.284695
1g_573g,132.816,9.80066088,0.300614,13.8227805,0.28282
1g_573g,133.017,9.80010171,0.299463,13.840242300000002,0.281537
1g_573g,133.217,9.79955235,0.298311,13.8577041,0.280253
1g_573g,133.417,9.79899318,0.297159,13.8751659,0.27897
1g_573g,133.617,9.79858116,0.296301,13.888213200000001,0.278013
1g_573g,133.817,9.797972940000001,0.294834,13.911659100000001,0.276385
1g_573g,134.017,9.79748244,0.293665,13.9303962,0.275087
1g_573g,134.217,9.79699194,0.292496,13.9491333,0.273789
1g_573g,134.417,9.79650144,0.291328,13.9678704,0.272492
1g_573g,134.617,9.79603056,0.290216,13.9857246,0.271258
1g_573g,134.817,9.79562835,0.288991,14.0061294,0.269863
1g_573g,135.018,9.79523595,0.287824,14.0256513,0.268533
1g_573g,135.218,9.794853360000001,0.286657,14.045173200000002,0.267203
1g_573g,135.418,9.79447077,0.28549,14.064597000000001,0.265873
1g_573g,135.618,9.79401951,0.28414,14.08716,0.264335
1g_573g,135.818,9.79373502,0.28316,14.1034446,0.26323
1g_573g,136.018,9.793391670000002,0.281999,14.1227703,0.26192
1g_573g,136.218,9.79305813,0.280838,14.142096,0.26061
1g_573g,136.418,9.79271478,0.279676,14.161421700000002,0.2593
1g_573g,136.618,9.79225371,0.278094,14.187712500000002,0.257515
1g_573g,136.818,9.79193979,0.277378,14.2002693,0.256699
1g_573g,137.019,9.791439480000001,0.276254,14.2199874,0.255419
1g_573g,137.219,9.79093917,0.27513,14.2397055,0.25414
1g_573g,137.419,9.79043886,0.274006,14.2594236,0.25286
1g_573g,137.619,9.78993855,0.272882,14.2791417,0.25158
1g_573g,137.819,9.78965406,0.272244,14.2903251,0.250853
1g_573g,138.019,9.788918310000001,0.270678,14.319362700000001,0.249036
1g_573g,138.219,9.78840819,0.269584,14.339669400000002,0.247767
